MI,0.9015151515151515
CA,0.9018584137515079
TX,0.9019756838905775
ID,0.9020206766917294
CO,0.902286336418073
AK,0.9025300705101618
NY,0.9026809388196013
CA,0.9026859032846716
CA,0.903913469616354
TX,0.9040330417881438
OR,0.9041133771171794
WY,0.9046121593291404
VA,0.9056
TX,0.9076262601900535
CO,0.9081909937888198
MT,0.9083494312084138
WA,0.9088046272493573
ND,0.9127780200610554
ID,0.9128516271373415
ID,0.9139542378343538
TX,0.9150375939849624
PR,0.9157340355497038
AZ,0.9159821462060688
ND,0.9161196207148067
SD,0.9166065849555395
AZ,0.9188840092999225
PR,0.919205298013245
UT,0.9192597492235132
MN,0.9205166418281172
CA,0.9222567747667704
CA,0.9250446162998215
WY,0.9258028792912514
CA,0.9279749478079332
MT,0.9279959718026183
NA,0.9305254016500217
ND,0.9336405529953917
UT,0.9341317365269461
IL,0.9379310344827586
MT,0.939622641509434
MT,0.9398034398034398
MT,0.940677966101695
HI,0.9408726178535607
MT,0.941346850108617
MT,0.9439252336448598
NV,0.9455696202531646
CA,0.9474216380182002
HI,0.9475087070865023
HI,0.9483870967741935
WV,0.9493670886075949
UT,0.9511901175052727
WY,0.952020202020202
WA,0.9527744982290437
HI,0.9536559466019418
HI,0.954912433238107
CA,0.955108359133127
WA,0.9588235294117647
MN,0.9594594594594594
ID,0.9601226993865031
ID,0.9608197709463532
OR,0.9650205761316872
WA,0.9833333333333333
MN,0.9861111111111112
MT,0.9886363636363636
MS,1.0
